idGrasa,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40 °C,Punto de Gota °C,"Punto de Soldadura Cuatro Bolas, kgf",Temperatura de Servicio °C min,Temperatura de Servicio °C max,Penetracion de Cono a 25 °C 0.1mm min,Penetracion de Cono a 25 °C 0.1mm max,Estabilidad Mecánica % min,Estabilidad Mecánica % max,Resistencia al Lavado por Agua a 80 °C % min,Resistencia al Lavado por Agua a 80 °C % max
306,2.4431875195259183,998.3786665183267,307.26931938162755,482.4417637972586,-4.189484621536543,171.17057418666064,250.52677108909518,267.9232929710304,2.0492110187278287,2.5354644856633337,1.3509833260886581,1.6805104777936735
307,1.0831694912168683,60.51304769093679,225.62396175549247,309.63414877594585,-26.844632660057712,147.0598301917108,328.8870557466804,376.9450397404042,0.08623639187472776,3.973279705569098,0.21496171308201095,2.6762376051992423
309,1.390189690329335,443.4368965566941,250.2554488659214,441.28640787018674,-9.014879765217199,208.19398698022778,311.00724722478253,289.5600240617856,7.310307502156281,2.973310286341349,5.122419930467959,4.370130554177226
310,0.17518947045313782,1930.5920346398545,316.0435243517209,845.8519142781565,4.070095631942738,164.70862116285647,328.87898720787996,328.0138198684379,9.806676273479717,3.4734605945915593,4.224474133159318,2.166696270982981
312,2.6537190320004775,173.78512475510263,324.96491224365303,412.34607840538126,-10.758324386765956,176.2512946275283,236.9894093511617,240.61954358927758,6.3669504159290495,3.989672577262291,4.9372620543672046,4.046077847658584
314,0.717719340014991,106.70990831349837,256.4953153407955,253.0378685030071,-8.181507333699418,140.21418824363764,332.8437648795649,330.8557468996479,5.279808043140733,5.798466392628725,1.136035190697463,1.6827124042412964
315,1.7431694565950298,369.16909930385754,287.7923864364257,355.28459462469135,-6.972938964496667,191.91823299327575,283.62015014219156,290.2744733635294,5.219644103725496,7.309123751200506,3.5274457444484826,3.826217318683003
316,0.8226653646165829,254.45768603748735,284.3156166338483,320.24298213701644,-9.147745505251148,148.35328626797286,295.0228612384468,298.539976365987,5.7926400775810505,7.457111955156517,1.73622895977386,2.2434077728462536
317,1.8516469419101893,284.0369932938673,329.9383085015516,516.4507645027477,1.009302572461035,209.23344484819177,292.56325254719064,290.7132381598712,2.218290792519066,6.190528220271258,1.3037085557067711,2.0039243475971706
318,2.0560074553158034,365.9536390635329,285.98485854101966,370.6234357473496,-0.5096510552687405,179.59118701188135,294.5163599203855,291.1812650266685,4.4143509939344465,7.142532369457927,2.081487660342069,2.8494177459338252
319,0.3845486729031098,313.56421123080213,285.45894006798574,484.9520925737141,-21.72013497428468,174.60069586655106,342.65758741586814,329.0878697130366,7.452066801829488,2.448355764112447,3.506021355714963,2.6546033464361285
320,1.0790094827998438,132.40548169749837,301.62458973877773,333.56979803540094,-8.769158416279907,187.93758234733212,279.1040897525214,296.6109812835395,0.10312392785036639,7.67661406898527,0.6691075115556402,3.766701640497719
321,0.5217548675364219,139.1515440635958,201.65646007219007,308.20785452484586,-6.821028574837378,113.2953067590085,323.1961183810602,330.265897998828,8.46607320825069,10.448841576562485,2.843748671604815,3.243841138568122
322,2.2868356680540285,80.64064992697854,283.2771726364623,369.7729471534665,-15.58120639581384,102.23476292491408,262.6425330449017,282.2749539417081,3.4106893028119307,7.193516311816841,0.867817946156042,2.1271612591711424
323,0.8955894759462817,373.7337120756596,300.0475330040807,641.1477685293378,-13.937618258198032,150.22716667502038,318.7574012921603,300.95173677869457,10.499469857953125,7.3153833713928,3.9626889972657144,2.9432476297215757
325,0.9452834054635768,240.63340090459488,287.7818190003479,321.54019592963135,-16.901256835966212,201.50696009547983,286.66600647256985,293.45212839817344,0.08014758496345742,4.254095912086171,0.1529991731458371,2.669258223307172
326,0.9202122707008762,251.3027229132429,230.35180715133748,598.8841796655686,-10.318046752665051,132.0940416017419,307.25012195218613,297.8683184006979,7.066355146174721,8.96200941175659,4.636992674483673,4.8454109254332485
327,2.3310151318874963,181.72475050635663,210.63954856990605,379.16461656892454,-4.4154484242215375,136.16578243648058,295.6257972151864,294.1196006059875,1.6052431957039124,3.872891357871808,0.8848932634979367,1.9359191532433173
328,0.3868252597556796,134.65700599309838,242.8664860280853,361.9230555259019,-17.520055183206384,148.5421487530526,315.24759145204206,348.5024903707465,6.3792853132339244,15.957439068125334,2.664074047576494,4.308949424528803
329,1.4245215819823303,51.44724483210058,305.80008407514975,300.8514818551424,-17.7842008286855,176.6650937987416,278.0577668788085,307.67865813609336,0.5448535443002225,9.609905426951634,1.5637373033823918,4.245515223037517
331,1.3787958144974786,351.36228104867496,254.61590548525777,808.0842544790225,-16.53626019615837,156.29211522033685,292.48233391131555,316.4633558360381,2.379017981357424,6.938689813331795,1.7224962034405933,2.419493402973835
332,1.5701347933327237,42.56233088163583,295.2552274221192,250.10517267744405,-24.497758792507103,156.78821176488856,303.617722139607,322.3797583218268,1.6657973210738994,11.261216098720228,1.9342295340321631,4.580680531283701
334,1.6774204552504937,682.7892852902228,281.7939666499585,458.82671339184833,1.478508801869971,195.62849888952664,294.20670930512114,289.56608505075855,4.855313456783872,5.38685233749447,1.372205399337778,1.465731006615779
335,0.5606958038622287,108.90312704162659,176.35328530821855,400.90148342565624,-19.986748201751183,95.93212363896913,332.7530837480798,332.3864566579283,10.771321680731557,10.167381331953397,5.7835759895568035,4.850543503351805
338,0.1994213424022666,327.60912874957444,285.80827887725434,520.3076755351377,-19.48926092252563,138.37534117756624,360.0727443425072,435.0366882266644,4.54041956894454,4.160805358474658,1.6033198212677386,1.7883971896432511
339,1.9075913431738738,568.4308846100137,287.2204166228495,430.9867961155606,4.096836219193278,183.9093715700107,268.87113403980516,265.6150108878663,3.6152415354845795,1.8480843751600982,0.34814464514604415,0.062111973855435654
340,0.23438726363050089,97.77938264724207,258.6202798558422,295.187997793847,-13.311494969767228,193.56197693700312,342.8958250315518,363.21036889081296,0.2532237870101919,5.543039104078413,0.9563184245858358,3.808121617879422
341,0.9973069484577008,309.920227077728,297.26259114683864,286.03192270982083,-8.87279978845326,181.79074910981598,299.18309578385856,326.94465593887617,1.2584547467136753,3.5643613721042877,0.7269606068032926,1.7397900293744
342,1.5278759689594648,506.87965463570015,246.98110648126888,698.6566378869143,-14.43556531155151,128.3717471899317,259.1893341641095,274.17127865052055,3.912763071405937,3.602155553367023,2.4246216363795834,2.2131449040066404
343,1.6110392049379398,74.93826828502847,225.37521325907855,253.27399150811834,-0.7325294063874921,155.00689859568197,277.3062450644618,283.2165261714645,2.443186707129575,10.425675365247846,2.646708670644428,5.107940109890146
344,2.0682550974672553,1011.6417179135976,331.91915949123717,911.560409911242,-9.014551490070986,180.12241231904503,270.4607978240699,283.96903090680115,3.3319755025198514,2.771260521110392,1.4289104470596121,1.1042032798903716
346,1.5345132103587944,81.07583142771,262.6929104802062,274.53727283752744,-15.34296032211019,159.94923308957465,304.3332415168037,309.65548372315067,1.541704712930148,5.939868159591459,1.392585867218217,2.5234654711989046
347,1.650282834571656,329.63296773969273,326.80948570926984,481.664146626029,-11.353485728116421,179.3726525313012,279.6530856182202,286.4422342923222,5.597991276050074,2.4461903087923558,2.1926331874645757,1.6387530205008214
348,1.1838062798577464,209.14786359189523,271.7256755989128,322.749870705063,-14.990351866310494,177.75206565439663,301.9327312560834,331.8668397010235,1.420830369704555,3.181702013133854,0.12461732612703624,0.7080166692246372
349,1.5466130151041835,62.38883722237256,306.25714360322195,265.9355888707993,-22.60024675122569,180.11605411212742,284.81917514785255,271.54745575475323,4.539738498126876,0.8488096012975337,1.9871790781869532,1.9643116494688329
350,0.6578045473934995,319.7328531090809,262.33291560237956,258.95010107159476,-10.689874724433608,171.8387061661004,274.25810554938437,287.10514910735617,6.004927271225125,11.092660887625819,3.405989980854061,4.249247412832267
351,1.204105968254821,121.06464029156052,271.47491960362265,251.43751504323896,-34.54087712433754,126.5658133919652,289.91811478093626,330.9621996002097,2.351160997313859,11.687107558865382,2.6701486860570873,5.012753039127524
353,0.21249372313395742,158.85246794969737,173.00940444896995,385.1233581422127,-6.040012690551819,111.41859575581282,356.73806303068784,390.6778431052825,5.173246143822416,5.941677613405567,0.5321905845499759,1.5261723446417723
354,1.6268852904645121,302.485561968518,256.62187456516153,284.64044558208536,-16.45919918777828,146.0371598175267,324.298993945727,336.0285558121684,2.0734320493989964,2.7116399122429446,1.6347974274648331,1.9815337347726012
355,0.49114795655045684,479.3728709660273,239.02078395277732,359.53220155166616,-17.96637178697088,149.76650438372678,322.60500295940113,346.868939895274,3.8877722742724257,8.497822161530355,1.3664719838685142,2.3295681094210208
357,2.2739307564410165,516.314464179359,326.0441307716066,534.6480960505302,-12.55905058197099,161.02694513492813,250.43723827312266,282.7392785090891,1.6861341890396195,6.060308141079886,2.1847903341796706,2.733703739102476
358,2.3307808295787216,300.23089544093614,314.1477412729362,269.16330386453944,1.5243260542811399,179.31860756607222,258.43564440433545,262.43344201431546,6.50648103989088,3.7228545898657277,2.775498999412561,2.2945458654725894
359,1.7873074459980867,164.9687869085056,302.0628323080893,316.6944861239673,-1.7738561978677048,185.29870034325165,306.2590976012766,317.52327440241476,2.2562701031999817,7.833257698034705,1.9920396038723598,3.324078722337868
360,1.0945745991489932,93.13756142697008,241.39957406726114,541.0658530108057,-1.0473757589667976,171.41644296033002,314.0103265614931,311.0537281713305,1.6516576842060218,5.484522367567707,0.5458068097675342,1.667164385288952
361,0.7146717638218791,163.159376242449,223.58184249480678,534.1710666940297,-3.678517209163008,158.1614058351405,323.95953642688727,332.36422415273313,8.735661363658362,5.883950356688611,1.383728278083834,1.0154811434291862
362,1.4506048792714519,124.11626982560131,292.33892607857445,287.7601340959523,2.844378701638579,194.40054836414447,282.3006906873176,285.4680019179818,6.362610828446937,5.261837995424149,1.5837785812930067,1.59254279533683
363,2.29842107672144,247.8772121981636,258.9942707167075,300.16495496632587,-17.181288131535286,136.7486320226427,309.07163099371127,312.30340884898845,2.381439061851112,3.6351019740051034,1.9436596327334064,2.5556761145547493
364,2.7690423633711445,1235.9067552375936,295.22828892083004,396.17803837388175,3.391234704177606,159.43578174199595,269.9171244585002,277.4047279884956,7.318475831003726,7.149961647108311,3.5073806533129526,2.8716229857949997
365,1.5935849454460445,464.5027428627719,262.3193644836711,450.5554928707802,-10.857689642243553,157.9942476602646,284.1185159449115,288.25495390738473,8.593736183645198,5.65499727584883,2.6754651610066817,2.0688917686343475
366,1.2169180069824272,245.474781488661,210.6250060494038,264.6999253396716,-2.5762742521680693,176.0086926559192,330.12811187357033,318.65901934821284,1.9658394696892927,4.660733246149234,1.7679145575072854,2.9661275283930184
367,0.8902343224807754,516.7059705666846,321.6666652837575,678.3515383134945,-6.1635751934943706,157.833490161626,284.37322490611996,296.21605906533074,4.429271363666119,4.397908579444253,1.605972618148126,1.6562233432127929
368,0.7862338914161464,71.68211864721547,282.12339368552693,250.24124968605628,-5.546235072650667,179.75624978431188,300.69630385240094,322.4562424376546,0.8005067392610599,9.621583707758205,3.7546264331829597,6.237175762826105
369,1.1512458375319157,158.4149411271237,297.6538199421641,376.4401709589345,1.287156389646551,198.4248402296406,300.8075405382128,292.0039264798415,7.790868426615701,7.299242064669724,4.6170968350833395,4.7503914076182365
370,2.8937406305071245,245.06281410262352,237.2286134745113,317.3684861383225,-1.6345221331546078,164.80371891125955,260.3615262091121,253.20721345173462,4.415265118334369,2.796366343300124,0.5361631146089101,0.2920143372006394
371,1.028302144860067,175.0479125502381,195.76046071260035,354.07051360001765,-15.630627837887339,147.53042311105241,359.4699551825912,365.5818475938422,7.20379911448947,1.1489134639671388,1.4610470191597598,0.7988189357366855
372,2.507338874177665,56.246954748922064,237.89550000999142,325.86972982194135,-9.345959713182559,142.34035956873126,275.97823243308113,290.0451901353249,0.5581504661927021,6.084189126747796,1.0726961342986518,3.215131372732565
373,2.3046442899532185,578.5880496679931,290.73382228494046,707.8118761488338,-1.9830908515478107,125.93219384318998,257.938917785825,259.7440122927019,9.378594254658648,3.546263926963845,3.0218983800889094,1.332458712744707
374,0.9873020556633185,513.0821930038525,248.68921529490586,320.70226160470156,-4.50484535392464,150.91818813329286,363.1863636300087,344.78778141852314,3.5756032131561986,4.389758402456124,2.399979292183824,2.70748467345924
375,2.7701734035263126,123.45941503032282,267.1048274784681,335.8230188063518,-3.4042243533110117,138.8038158321218,233.37048406237295,244.64322547028019,4.19449830167322,9.41461776294354,3.3636189759797217,4.7999253033244695
376,2.183039682260083,199.6188113792739,258.6526584652281,285.41257587842057,-2.9419920846503977,176.03505909531802,270.2463804802898,286.94708472954574,3.0005587377729093,9.63762842253337,1.6685971687527361,3.5208354010250043
377,0.7638821234305859,1061.0743900123007,285.1413637223425,806.7849256522502,-13.072551421530001,122.77755223049485,314.7237245075367,308.16916513015366,9.84833581009476,1.008425605503235,4.576357674687778,2.2635054442237825
378,1.889668390387431,135.74306387844962,249.75968481062122,702.0962969403,-8.384788525375644,121.61962500489744,291.48193440023,293.42951310162357,7.844209835461735,9.491459456960502,1.4362868130068036,1.753608740608559
379,1.3511943452841189,223.14064852021644,266.11820275171726,277.0339102815245,-27.004053737256832,138.6281767960653,306.1937725155002,321.7876366250662,1.5684314123325103,3.3238832561938225,0.9411927469316692,1.958040017722424
381,0.9372002145731608,175.65280002348862,242.59762568404778,624.7930351184094,-1.3159896851940367,115.6645186654594,311.0076044999598,310.9041879857531,7.799449752243774,9.724947477843472,2.6837246786828817,3.2531829746651306
383,2.2089141114545656,1386.17475356335,290.86510961200787,803.9715731469036,-8.415156048998309,119.3399746649282,285.06437406968655,291.29142302455057,1.9901549229664148,0.8387104994964751,1.007702997335701,0.9808598638909047
384,0.09749646191002448,81.46904421763139,286.9539813998574,297.9005127774226,-10.275558078378477,188.43873046367017,313.35123119623404,322.76294938894404,2.0275537563536474,6.843410733255993,3.0164021551438602,4.591160670961136
385,2.11449012315445,1013.069246687842,319.03701419467984,935.2035680972228,-10.71699433262948,160.85178764852674,277.21354908001575,264.6522797353958,7.361166218748696,2.7762077067968405,2.1203606186249506,0.9450312716724727
386,0.19052013011922098,444.9675025793211,311.49735939491063,435.4447176055428,-6.3936738343607935,251.54442358834115,316.973584016288,306.4546047613231,9.581461468994437,5.428704287572293,2.9827520514747876,2.274765354742992
387,1.3880537761661365,1600.8505647168074,274.45773844048546,821.6672960327435,-0.9172827965844554,148.93659539887543,311.74443455852213,299.4305100866916,10.726874115448457,1.4573173047836572,3.5681565472162893,1.2370895209794937
388,1.527384183387924,64.62553397697548,294.11595715263877,295.8468978981241,-14.585137999715787,182.92804288941792,283.58910857986393,293.4743721074304,1.5350329609426723,7.053804300775749,1.8748217860238316,3.971273985090951
389,1.8157408385093545,331.25523238976814,280.78357259495493,297.0432802053557,-5.644932664933577,225.05644128856028,279.171928734395,288.4916748578225,0.9294572951647653,4.137605533719079,1.3523565296090367,2.548436939062231
391,0.3375610191899563,692.9542079819955,296.02077393993443,738.2911538801377,-12.229515697552298,136.49052911290823,311.534999195928,335.49683574666193,5.453630477664392,6.284525775705278,2.270970693888485,2.456078346102262
392,0.8242099100351932,114.19354360101141,274.18538914201065,392.6292431752707,-17.22492483052232,163.00741403828175,330.8767768604729,354.12290903713233,1.3368130335060968,4.1660608180263825,1.0193038907852392,2.2490439832094418
394,0.5952449206884016,727.9385447875749,245.28095187452175,560.8488014127918,-5.992056337738685,110.02017564421597,347.3482371061184,336.8965162745544,9.865826899100224,6.752873080458318,3.973423119946588,3.3255370730200666
395,0.9678112580928198,627.6764404501133,306.9563471644086,541.847100980993,-25.701971911927064,153.64489932344117,294.37179253735275,316.2999827042917,3.795708532942407,4.0963989757969115,2.502017908956207,2.4191375271349047
396,2.4650583971238604,266.0751006850894,258.0341196891352,438.2836000326401,-0.040369303620071406,124.17305186184251,280.5602584338139,291.2922386647862,6.693075547956545,8.68123443168746,1.845864118340966,2.181210366208509
397,2.3304981213635627,406.7840213088409,321.20529123424626,715.3198821886007,-7.657399637090947,180.99337403552383,253.90829096467496,251.22616640024927,4.085522021939441,6.591751083199689,2.505751537591799,3.2725404399006903
398,0.3885201423362856,354.25755535053304,317.4385787247356,855.6930767631025,2.469430962939665,251.4156894694146,311.36618839753373,295.2195919555633,8.544790218392695,5.000169771641072,3.261343010962614,2.3118415641876666
400,1.1423317603644922,225.49353939948045,270.56208947966167,367.81300018156765,-5.855099983126522,168.57552383324716,303.3841403701399,293.76981692800007,9.107048982154751,3.80768939724245,4.78857479983855,3.243145194344266
401,0.7978381218853405,174.16363734023906,270.86190211204985,276.47082030936286,-21.56868233700619,153.41895820705938,309.5385576567458,318.5323570203777,1.9300433193138615,5.881021960732515,2.667560068212602,4.008118966267222
402,1.7503837223123366,550.3745675296607,277.34942443861195,422.3876724176723,-23.647171954047312,159.17330134268664,284.55383652207007,280.3737500270043,2.9154812272290895,2.805443363125462,2.2583675167855337,2.5403257453007164
403,1.7981203445927783,118.31124260024473,211.09477394082964,286.4959091404066,-4.5828086068251395,172.5866450632471,298.6378221832742,287.0379184111837,0.6853494703833052,6.234057112288038,0.29746546449689726,2.3806235237017472
404,2.95433093603505,777.751915185952,306.80201004965147,872.5506657989679,-12.05714733648053,96.49851052641878,238.46289325300236,246.0551323201473,7.568211187539536,2.155028281450765,5.1248228678824805,3.6569626609569896
405,1.7604670926822559,152.98018164987798,270.4399181827797,254.4747092176415,-2.302491911196096,192.32905120382043,264.1302371138727,289.40732994270644,4.222159513702278,5.698573523995027,3.3555249906837004,3.871175303551503
406,2.761664154831166,252.4734548603581,280.4663965857584,532.166463410626,5.466369344097259,190.1620499551939,273.9345267668288,260.6537415953866,5.3055573020753055,5.375207982598106,1.7704862883945989,1.963387243879339
407,1.5528164200302108,260.3377844531184,268.8850329367886,510.98307149398505,-23.26540763799896,103.50424747519446,285.3277593588915,291.61317261557423,7.973167358787693,8.201633834841425,2.82229320952236,2.860316905454746
408,2.921137221110455,51.57330943860592,253.65607403134078,253.49778003653358,-8.724659852246308,170.4016616748129,231.38789424112122,246.12599255835377,1.32477654827703,5.756507753840255,0.7093933679025792,1.987290176549125
409,1.9260868622284577,64.95180129650134,273.3824490412657,472.3553631541122,-21.78333590695093,118.35804711700031,275.35989928387704,293.48496615002324,5.622753433029009,6.333426531787046,2.911635797584435,3.4336233509535767
410,0.5089324245791293,470.0159218800914,259.5407244620784,440.9912116791181,-29.767328752347755,99.91136639290676,338.6356132937893,394.5501506777409,5.990535330294085,3.157911651315875,2.56510646448002,1.5579258117932602
411,0.21058194409717768,1461.9026067465222,259.94092965049003,910.1896374900571,-18.612086739814213,127.78964841774223,327.99444338994346,329.05051893424496,7.8464185466967145,4.905658808955816,2.9290039145709015,2.008417157508693
412,0.2263586681535532,961.818862191795,268.7451835319637,842.3105998918788,-4.495374934307019,158.86022752060273,402.44887703350776,401.92674904002604,8.870037862269024,3.9598292555372745,3.9795757051909018,2.5848391588166946
413,1.9046976777258164,845.1682464458995,292.6904908870845,466.82014457715565,-9.346274200790141,154.3656049059046,289.564480643616,285.80822108498535,6.010791749282866,0.23251735647999983,1.97664476460157,1.0834907083980199
415,2.7549433029566726,501.26762362917935,316.66039956460475,837.0069902660516,-5.765547079619822,183.74946130647348,278.3925604117086,273.2797231945061,1.6912465930268055,4.944628971743585,0.3440936260439007,1.474295626744543
416,1.3716258456873929,829.1739254278975,313.6011294169772,918.0748986993789,-7.139274126995918,143.63432006352383,283.4908744967564,286.86072410751217,3.1331081764159965,9.20725839752103,1.637681152641611,2.7941018856029984
417,1.1364270755649888,152.7730952415351,169.48241981323278,264.4113932775223,-12.425720772490045,112.59896898877037,311.89880422765316,322.96484903925455,1.1792416371716463,6.547355770014296,1.6315231166521453,3.325468432762762
419,1.0903854855978437,272.1660247679157,264.6641128602198,864.5064011668337,-17.05196650968105,96.19206618619172,312.08152587689176,317.93711999168517,6.536248385943162,3.2560342134307447,4.689930676959371,4.126113856447131
420,1.0457481666173374,41.11765881628037,269.6160189021769,345.91920448602076,-12.06866887612895,152.7668596163067,302.5487753492653,318.6726209355913,4.271002329694219,12.475215812807374,2.47920401917405,4.447010122981902
421,1.3256015835605868,358.31975133701746,299.1264283517463,436.3979378583913,-8.310850813705226,175.71851296169004,302.06352941952264,301.7263894545377,6.355736307523066,8.225099627608051,3.8423487433899224,3.9392893745804827
422,1.0466244590864648,142.45984519617383,253.6685624690572,545.1821124886142,-21.54145445032036,103.00243032240948,293.9699467336616,299.4823145592783,6.727236360001138,4.984494113433277,2.2284504597548134,2.0337376496683515
423,2.2564385997609393,910.9127094244801,234.9619427884251,772.1326138115048,-16.0893949314511,141.63512951787703,291.4680571780713,286.6375887144755,6.449994333765592,2.303369365967756,1.245431148603184,0.48128218963998703
424,1.3907590442035769,237.1161364894576,251.32759254093787,626.5562696928201,2.991963142294818,141.49701056470101,280.1195422055164,274.02798653383184,8.862339336742792,11.99853756476675,3.528074948390536,3.956054191759102
425,0.6730001874480904,442.66018693993993,290.3741212603949,544.7822098562963,-16.721594223431122,138.8169555042144,330.5969079205363,351.203690876481,6.850226528165485,4.396848812438286,1.8889807970409391,1.9744788280712453
426,2.124068630602945,48.0745644240244,306.89185950811907,256.4461972736797,-21.077852762317537,131.47749612033678,280.7845977359384,300.657130069038,2.7933614209519524,7.556113086933835,2.6339753060726734,3.9702501723101906
427,1.313151462257927,194.85496104714034,251.79761113107133,387.829839037905,-11.65212265348412,133.48568858128505,317.1290999560763,308.4223208193765,4.113302906230233,6.610636224031144,2.949212983463211,3.848300989616317
428,0.8574568206850985,991.3616368919484,263.9373546560644,769.0600241442337,-4.070438275656958,164.7876067621367,307.4071701094712,297.7940780330929,6.45540772734178,4.885532968604104,2.9322530205912543,2.4940316892955323
429,0.9095375854772629,196.67688400976348,254.7616002672094,352.2109895562205,-19.450620692460614,186.42263218758353,374.95280351348595,417.0375168114838,1.2998348857753115,3.1456100234089726,0.12482050579251336,1.0033332866615048
430,1.360166835854277,46.54649687105865,263.92693385124005,265.4278991027559,-14.179501752895387,122.4116703104048,282.1709628140193,304.94477217472036,1.9841378274957102,13.76771004744042,2.3739372093413604,4.709506505553406
431,2.5359707349044545,106.05692234461958,188.94623974850867,251.60187414183,-14.606906356897635,116.5100939448682,262.0562341205221,268.28042194548317,3.9193696447921416,3.409321910232663,1.6365996575313138,1.9119396121432997
432,0.9069456556836517,52.38225919289431,191.94191054866826,344.96210358228103,-8.865909554628892,99.35871164210039,314.2664893224512,307.9046577757146,5.985165342247162,15.332103904762553,2.5421692351267144,4.407984371757287
433,1.4013480217769034,209.32290979404738,214.37062551098532,591.7475441848317,-16.152349607337655,121.88370520786222,309.7944647269288,303.80474073622815,7.811351343798311,4.249455087716028,4.161005675522464,3.400327573319545
434,2.1336527584872824,268.38140977380334,292.77000759289933,431.0259707301228,1.075965027729282,186.8011701124886,273.568122968333,274.40161963971593,1.49202167386147,5.330289772545705,1.4035507529477504,2.322634629903316
436,2.8345394981264143,214.66119004654598,241.5585622681478,516.1378422518022,-4.932284827810154,99.70245886334146,233.3551228182782,257.9409286568387,2.568201888931048,5.088461667054572,0.5320230750191122,1.2832238715764048
437,0.18325456800330642,269.2421159815711,305.6851145013954,487.16588051885026,-8.799476348441075,170.68136244307215,327.3609858711397,331.6950704815772,6.664180528270455,7.846999363393181,3.1985158200022545,3.3362648643776147
438,2.6313964318993652,139.50537437767917,290.3774630116749,447.56173320358283,-22.300349437466913,114.86333155747863,227.10027896186594,255.48876733579394,4.964963900363635,4.587968523800199,4.446495746723239,4.226813163001726
440,2.5007418278284144,177.64453103558895,324.8972690826139,623.836350543617,-17.070804684414487,158.74554158267492,283.07756105734194,306.0738441446083,1.0416699073903835,1.903164403670015,0.5506341649120647,1.2101595048012626
442,1.823469166690404,789.8526785663717,296.83361970065846,417.0802979779714,0.07726478498941702,178.95377829916552,305.50654788229076,294.6137888994946,5.93948516705785,0.9781284530320011,2.1916050819151267,1.1594207832609926
443,2.8297060899890973,309.2601970432972,286.2466880263407,289.3792431378115,-7.436739575875606,168.51105009453823,227.52578991263726,244.80118781644256,1.3170319882292625,2.9043767688985853,1.9660283663001519,2.687050099948676
444,1.1501846229982324,58.840346444006684,259.9628877705471,298.6814425353805,-10.582171102952547,127.49211617194604,290.1292933322066,304.16881572555553,4.6834766212028445,14.121064076891775,2.587783415643229,4.631714139432191
445,2.348097431139622,987.33497961453,320.9238224787264,674.4844256581534,0.21914930172917124,174.83263944089921,227.75148674567046,258.93741242530405,7.729370079472174,10.625323862039917,2.325945316230023,2.347569801496939
446,1.8542351563637038,676.1531889241071,265.74498102265636,560.0372676957523,-7.424833641500346,142.15248639227437,294.5069618418085,284.26831970336536,10.438680841067006,1.4842503169134766,2.5022967883834664,0.05088644003134757
449,2.928489938132115,40.94867583297196,275.1982343793251,254.21288756653223,-4.754989869812363,147.90865321866022,241.8875702475916,250.87591652199737,2.6496620855202497,11.440690382770116,2.2309030638672507,4.521883347231663
450,2.8450220084398596,80.24257253442431,274.3298062759501,298.75491897130246,-1.7432496953091459,161.06066665521803,272.0597236462943,273.77092540743,2.7993018142634174,5.315962458787551,0.6719391533869534,1.4082971221682232
451,2.122131657998134,678.5937230457542,293.5016726634848,358.87017144189343,-10.083651393843773,171.84240154044306,244.85735628591368,255.4202022735603,7.749328180298299,0.41895736256225824,2.7535015797949645,1.046460374749963
452,1.4135825715168118,400.1716954266904,255.8083400175712,293.4546816179477,-10.179971235076284,176.47105958830403,293.2362820276398,293.61899303483904,4.520585956133946,0.4408168003495234,1.1770241243004127,0.4241226771199105
453,1.302045437800858,607.5090611766952,278.82429069852844,597.6593123608222,-8.399061828889316,174.5621918609814,301.46986386910766,288.0916965838866,6.709417779507245,0.8305279153929499,1.3176760608555764,0.6769319597838832
454,1.7264139272006265,101.9893743249848,286.71205149482716,257.07232666795176,-18.80929560918851,134.2740827301273,294.3007328044207,303.38876646659054,1.4683694508927974,6.251456531083952,3.734478179479127,5.344100405910204
455,1.3165486582844177,641.7444105737309,225.57003586510345,398.6606767958482,1.1640325315673117,168.03715545275608,306.70975273811206,310.1644759085864,3.7972630466278563,3.1651055750878188,0.4934066484370381,0.5012970360999185
456,2.6570580356620095,87.15696908202784,245.8903904361573,516.2812727717057,-14.00087562550027,120.77649804822033,270.2255527441377,271.52335808059206,3.9358316298458043,4.001876685115517,2.2837703483660614,2.5584338682613352
458,2.551628018267974,415.7596520923917,293.390864366756,553.1675230909478,-19.654700596058667,116.10119019782874,247.1971810714417,257.7053586037058,7.952905170547199,9.893767914620948,4.4381967808085045,4.067085906445246
459,1.863313645598862,460.14314641548685,266.0959551808741,504.85906361241797,-19.301861823979767,151.59677885780667,275.1580101832188,278.29604820710773,1.8031041319515295,6.006423902200491,1.8179117242303184,2.712442761953084
460,2.0949234890486568,222.92526385553742,233.06177469519815,259.8765961627322,-1.9876936850378435,171.99100785353724,271.0033692013285,286.27380231294467,0.9813194822830167,5.558066429280422,1.1538446967901825,2.4124318224866386
461,1.846066431075149,235.65560380069078,194.12433951953696,697.5360279627441,-24.123984866190273,85.09744410823457,320.86072947150495,315.61369325993564,9.769478997377215,2.227808171298323,3.05179149223077,1.362787298233602
463,2.0609967846648045,675.6456092114083,268.6823816880883,687.5241864001806,-6.905341057691885,139.08678880560075,296.2012900897393,296.5890128279973,7.440890788371261,1.5773117353236943,1.8480851220835253,0.6716247924626177
464,1.109400905679558,136.27330203929762,248.31351176850131,260.51098592832477,-12.048781265984783,162.42428978292244,295.639349606868,296.1723467893108,5.964996793165294,9.744427224800205,2.001157707222777,2.9719082196105133
465,0.06773225209029521,613.2181863711018,246.44053204357198,669.6522682454208,-43.14196754228366,165.18610928739653,384.5486841246277,420.96774575517594,5.085537432173547,2.003651008064325,1.245084357165895,0.9088972716960937
